Epoch_no,Val_Accuracy,Val_IoU,Val_Dice,Val_f1_score,Val_Precision,Val_Recall,Val_Specificity,Train_Accuracy,Train_IoU,Train_Dice,Train_f1_scorVal_e,Train_Precision,Train_Recall,Train_Specificity,Train_MCC,Train_f1_score,Train_loss,Val_MCC,Val_loss
1,92.77954,0.0,9.999998797281608e-09,0.92779541015625,0.92779541015625,0.92779541015625,0.92779541015625,92.00459,0.0,1.0000005204346962e-08,,0.9200458984375,0.9200458984375,0.9200458984375,,0.9200458984375,0.39869457483291626,,0.43213093280792236
2,92.77954,0.0,9.999998797281608e-09,0.92779541015625,0.92779541015625,0.92779541015625,0.92779541015625,92.00459,0.0,1.0000005204346962e-08,,0.9200458984375,0.9200458984375,0.9200458984375,,0.9200458984375,0.25041627883911133,,0.29169943928718567
3,92.77954,0.0,9.999998797281608e-09,0.92779541015625,0.92779541015625,0.92779541015625,0.92779541015625,92.00459,0.0,1.0000005204346962e-08,,0.9200458984375,0.9200458984375,0.9200458984375,,0.9200458984375,0.1870080977678299,,0.26475459337234497
